image_name,biomarker_id,crop_path,x_px,y_px
5b overlay1,0,data/processed/negatives/crops/0000000285.png,420.58,920.16
5b overlay1,0,data/processed/negatives/crops/0000000286.png,751.92,1241.24
5b overlay1,0,data/processed/negatives/crops/0000000287.png,265.69,1064.80
5b overlay1,0,data/processed/negatives/crops/0000000288.png,389.81,1472.04
5b overlay1,0,data/processed/negatives/crops/0000000289.png,773.46,1939.82
5b overlay1,0,data/processed/negatives/crops/0000000290.png,2019.83,1559.24
5b overlay1,0,data/processed/negatives/crops/0000000291.png,1923.40,1091.47
5b overlay1,0,data/processed/negatives/crops/0000000292.png,585.36,595.55
5b overlay1,0,data/processed/negatives/crops/0000000293.png,380.90,515.93
6b-overlay,0,data/processed/negatives/crops/0000000294.png,921.00,1316.95
6b-overlay,0,data/processed/negatives/crops/0000000295.png,956.99,1544.10
6b-overlay,0,data/processed/negatives/crops/0000000296.png,857.69,1487.00
6b-overlay,0,data/processed/negatives/crops/0000000297.png,748.47,1278.47
6b-overlay,0,data/processed/negatives/crops/0000000298.png,224.66,104.26
6b-overlay,0,data/processed/negatives/crops/0000000299.png,214.73,608.21
6b-overlay,0,data/processed/negatives/crops/0000000300.png,22.34,1858.13
6b-overlay,0,data/processed/negatives/crops/0000000301.png,276.80,1536.65
6b-overlay,0,data/processed/negatives/crops/0000000302.png,346.30,1690.56
6b-overlay,0,data/processed/negatives/crops/0000000303.png,1995.91,1837.03
6b-overlay,0,data/processed/negatives/crops/0000000304.png,1916.47,1441.07
6b-overlay,0,data/processed/negatives/crops/0000000305.png,1958.67,1189.10
6b-overlay,0,data/processed/negatives/crops/0000000306.png,1879.23,543.66
6b-overlay,0,data/processed/negatives/crops/0000000307.png,810.53,28.55
6b-overlay,0,data/processed/negatives/crops/0000000308.png,878.79,922.24
6b-overlay,0,data/processed/negatives/crops/0000000309.png,772.05,1772.48
6b-overlay,0,data/processed/negatives/crops/0000000310.png,642.96,1690.56
6b-overlay,0,data/processed/negatives/crops/0000000311.png,184.94,1933.85
6c overlay,0,data/processed/negatives/crops/0000000312.png,1197.35,1002.69
6c overlay,0,data/processed/negatives/crops/0000000313.png,1019.67,1206.40
6c overlay,0,data/processed/negatives/crops/0000000314.png,881.60,1059.28
6c overlay,0,data/processed/negatives/crops/0000000315.png,609.99,1218.85
6c overlay,0,data/processed/negatives/crops/0000000316.png,298.77,1029.85
6c overlay,0,data/processed/negatives/crops/0000000317.png,311.22,820.49
6c overlay,0,data/processed/negatives/crops/0000000318.png,97.33,263.69
6c overlay,0,data/processed/negatives/crops/0000000319.png,285.19,114.30
6c overlay,0,data/processed/negatives/crops/0000000320.png,497.95,37.35
6c overlay,0,data/processed/negatives/crops/0000000321.png,1604.76,221.81
6c overlay,0,data/processed/negatives/crops/0000000322.png,1798.28,407.41
6c overlay,0,data/processed/negatives/crops/0000000323.png,1686.24,139.20
6c overlay,0,data/processed/negatives/crops/0000000324.png,2015.57,262.56
6c overlay,0,data/processed/negatives/crops/0000000325.png,1734.91,872.55
6c overlay,0,data/processed/negatives/crops/0000000326.png,1365.97,1463.30
6c overlay,0,data/processed/negatives/crops/0000000327.png,1999.73,1883.16
6c overlay,0,data/processed/negatives/crops/0000000328.png,1327.49,1990.67
6c overlay,0,data/processed/negatives/crops/0000000329.png,1335.41,1925.03
6c overlay,0,data/processed/negatives/crops/0000000330.png,878.20,2003.12
6c overlay,0,data/processed/negatives/crops/0000000331.png,847.65,1815.26
6c overlay,0,data/processed/negatives/crops/0000000332.png,780.88,1320.70
6c overlay,0,data/processed/negatives/crops/0000000333.png,855.57,404.02
6c overlay,0,data/processed/negatives/crops/0000000334.png,1579.86,53.19
6c overlay,0,data/processed/negatives/crops/0000000335.png,1760.94,363.28
6c overlay,0,data/processed/negatives/crops/0000000336.png,31.69,242.19
5c overlay,0,data/processed/negatives/crops/0000000337.png,1034.51,909.18
5c overlay,0,data/processed/negatives/crops/0000000338.png,1722.42,332.48
5c overlay,0,data/processed/negatives/crops/0000000339.png,1293.92,325.28
5c overlay,0,data/processed/negatives/crops/0000000340.png,1501.57,196.85
5c overlay,0,data/processed/negatives/crops/0000000341.png,1849.65,326.48
5c overlay,0,data/processed/negatives/crops/0000000342.png,1852.05,591.74
5c overlay,0,data/processed/negatives/crops/0000000343.png,240.06,1025.05
5c overlay,0,data/processed/negatives/crops/0000000344.png,202.85,1010.65
5c overlay,0,data/processed/negatives/crops/0000000345.png,9.60,983.04
5c overlay,0,data/processed/negatives/crops/0000000346.png,102.02,1603.59
5c overlay,0,data/processed/negatives/crops/0000000347.png,645.76,1626.40
5c overlay,0,data/processed/negatives/crops/0000000348.png,591.74,1526.77
5c overlay,0,data/processed/negatives/crops/0000000349.png,582.14,1441.55
5c overlay,0,data/processed/negatives/crops/0000000350.png,1148.68,1862.85
5c overlay,0,data/processed/negatives/crops/0000000351.png,1309.52,1948.07
5c overlay,0,data/processed/negatives/crops/0000000352.png,1786.04,1496.76
5c overlay,0,data/processed/negatives/crops/0000000353.png,1266.31,801.80
5c overlay,0,data/processed/negatives/crops/0000000354.png,787.39,730.98
5c overlay,0,data/processed/negatives/crops/0000000355.png,861.81,116.43
6a-overlay,0,data/processed/negatives/crops/0000000356.png,783.72,807.32
6a-overlay,0,data/processed/negatives/crops/0000000357.png,432.89,755.00
6a-overlay,0,data/processed/negatives/crops/0000000358.png,151.82,1393.06
6a-overlay,0,data/processed/negatives/crops/0000000359.png,1574.63,1652.59
6a-overlay,0,data/processed/negatives/crops/0000000360.png,1357.15,1463.84
6a-overlay,0,data/processed/negatives/crops/0000000361.png,1216.62,2023.93
6a-overlay,0,data/processed/negatives/crops/0000000362.png,1985.98,2029.06
6a-overlay,0,data/processed/negatives/crops/0000000363.png,1682.34,1034.02
6a-overlay,0,data/processed/negatives/crops/0000000364.png,1724.39,725.25
6a-overlay,0,data/processed/negatives/crops/0000000365.png,1824.92,554.97
6a-overlay,0,data/processed/negatives/crops/0000000366.png,1731.58,506.75
6a-overlay,0,data/processed/negatives/crops/0000000367.png,955.03,661.65
6a-overlay,0,data/processed/negatives/crops/0000000368.png,951.96,1523.33
6a-overlay,0,data/processed/negatives/crops/0000000369.png,1073.00,1565.39
6a-overlay,0,data/processed/negatives/crops/0000000370.png,638.06,1719.27
6a-overlay,0,data/processed/negatives/crops/0000000371.png,59.50,1862.88
6a-overlay,0,data/processed/negatives/crops/0000000372.png,349.80,2011.62
6a-overlay,0,data/processed/negatives/crops/0000000373.png,66.68,1058.64
6a-overlay,0,data/processed/negatives/crops/0000000374.png,1876.21,140.54
6a-overlay,0,data/processed/negatives/crops/0000000375.png,1197.13,475.98
6a-overlay,0,data/processed/negatives/crops/0000000376.png,1228.93,597.02
6a-overlay,0,data/processed/negatives/crops/0000000377.png,760.13,1531.54
